Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
334	11452.0	1442.52	12720.4	8731.19	11071.3	1626.21	12609.0	8538.68	1000.0	1000.0	1674999	1021.57	104.664	1143.72	-323.277	1021.57	104.663	1143.87	-330.736	1020.4	104.586	1139.83	-313.785	7.52205	3.91561	89.9351	-11.5198	-1021.52	18.3674	18.7183	16.6345	63570.50287437439
335	12219.1	309.618	12596.0	11816.0	13019.9	208.037	13247.9	12644.2	1000.0	1000.0	1679999	1022.26	106.214	1142.78	-340.779	1022.26	106.212	1143.25	-330.402	1021.05	106.166	1139.48	-334.872	7.52245	3.91813	92.561	-14.2383	-1022.18	18.9642	19.1915	16.7959	63760.38237786293
336	12368.0	152.464	12597.0	12209.9	12862.4	190.918	13041.9	12506.1	1000.0	1000.0	1684999	1022.95	107.368	1141.56	-356.751	1022.95	107.368	1142.26	-360.787	1021.75	107.284	1141.06	-343.724	7.48326	3.94267	76.4252	-14.0638	-1022.89	19.5578	19.7173	17.1537	63950.10379958153
337	12392.7	186.117	12632.4	12163.7	13044.5	194.7	13264.7	12741.4	1000.0	1000.0	1689999	1023.72	107.231	1144.26	-362.228	1023.72	107.231	1143.21	-355.127	1022.51	107.085	1142.81	-343.669	7.48938	3.94352	84.747	-12.8244	-1023.65	19.6518	19.7671	17.1934	64140.1978764534
338	12120.9	348.649	12628.6	11542.3	13234.9	88.0772	13336.1	13127.1	1000.0	1000.0	1694999	1025.13	106.635	1147.42	-349.886	1025.13	106.635	1146.05	-341.004	1023.93	106.556	1149.42	-330.35	7.47028	3.93687	90.2512	-12.6711	-1025.06	18.233	18.4078	16.6019	64330.349904060364
339	11317.6	755.93	11903.9	9825.66	12497.7	477.06	12889.7	11573.1	1000.0	1000.0	1699999	1025.82	107.79	1147.74	-327.433	1025.82	107.793	1147.57	-326.884	1024.59	107.654	1149.4	-327.321	7.45301	3.99323	85.3088	-12.9994	-1025.73	21.4387	21.791	19.1453	64520.29850578308
340	12225.7	158.216	12405.4	11943.2	12784.4	454.259	13347.2	12011.7	1000.0	1000.0	1704999	1026.09	107.69	1149.47	-344.776	1026.09	107.695	1148.36	-378.37	1024.86	107.624	1149.69	-317.287	7.38313	3.98476	81.6477	-13.2726	-1026.0	20.4167	20.9192	18.604	64710.30539870262
341	12429.9	176.407	12721.1	12181.2	14179.8	197.444	14391.6	13841.3	1000.0	1000.0	1709999	1026.83	108.724	1148.93	-455.779	1026.83	108.726	1149.05	-537.614	1025.62	108.668	1147.78	-380.976	7.42524	3.99916	77.1789	-12.6111	-1026.77	20.5473	21.1151	18.2779	64900.53178668022
342	12262.4	304.283	12619.6	11791.9	13262.8	127.531	13391.9	13047.2	1000.0	1000.0	1714999	1027.75	110.138	1153.31	-506.117	1027.75	110.142	1151.2	-561.915	1026.52	110.041	1149.48	-460.922	7.4788	4.02614	80.9007	-13.8082	-1027.67	20.112	20.5869	18.237	65090.21050167084
343	12452.5	199.525	12733.2	12121.6	13611.9	497.597	14116.8	12770.9	1000.0	1000.0	1719999	1028.51	110.539	1152.92	-561.323	1028.51	110.537	1150.57	-587.225	1027.29	110.455	1150.8	-540.105	7.47265	4.04018	76.3315	-13.508	-1028.43	20.8734	21.2454	18.6545	65279.71309161186
344	12505.4	452.371	13176.6	11981.4	12841.9	176.82	13082.4	12605.5	1000.0	1000.0	1724999	1029.5	111.33	1153.89	-671.023	1029.5	111.331	1153.79	-697.72	1028.26	111.3	1152.39	-690.858	7.45602	4.01757	73.8551	-12.7934	-1029.44	22.6989	22.984	19.5263	65469.75973916054
345	12455.8	301.936	12844.0	12006.9	13095.6	139.094	13323.7	12933.6	1000.0	1000.0	1729999	1030.23	112.279	1155.79	-787.933	1030.23	112.279	1157.69	-819.634	1028.99	112.171	1150.24	-732.467	7.54808	4.06016	92.6693	-12.1605	-1030.18	22.2035	22.3491	19.3207	65659.93539452553
346	12508.7	247.471	12940.0	12203.1	13587.0	302.372	13904.7	13103.1	1000.0	1000.0	1734999	1031.3	111.601	1155.22	-871.695	1031.3	111.602	1153.95	-880.413	1030.06	111.46	1152.6	-856.12	7.55427	4.04868	86.2421	-13.327	-1031.24	22.2625	22.4746	19.4184	65849.68645048141
347	12376.2	284.457	12810.8	12035.8	12924.2	185.527	13148.1	12678.4	1000.0	1000.0	1739999	1032.53	110.535	1156.47	-851.157	1032.54	110.536	1155.7	-854.116	1031.31	110.413	1156.46	-784.06	7.65942	4.06378	80.0687	-14.4585	-1032.47	21.9061	22.2034	19.3871	66039.93667387962
348	12402.9	311.527	12657.5	11819.5	14072.8	496.55	14640.3	13407.1	1000.0	1000.0	1744999	1033.78	111.389	1157.78	-812.284	1033.78	111.388	1157.9	-871.984	1032.52	111.335	1160.24	-842.304	7.62967	4.03469	76.7237	-12.0131	-1033.71	21.9189	22.6872	19.4558	66229.57210111618
349	12221.1	321.74	12462.1	11594.2	13009.0	71.8723	13083.2	12901.0	1000.0	1000.0	1749999	1035.16	111.939	1158.57	-701.204	1035.16	111.939	1157.4	-724.838	1033.93	111.83	1159.27	-667.235	7.7352	4.02472	74.8833	-14.2096	-1035.09	21.4379	21.7737	18.9121	66419.25750541687
350	12266.4	233.162	12627.7	11998.3	12798.3	184.626	13067.0	12548.8	1000.0	1000.0	1754999	1036.36	112.745	1160.89	-861.553	1036.36	112.742	1160.67	-854.469	1035.12	112.657	1157.79	-871.754	7.64166	4.00213	74.0101	-12.5677	-1036.29	21.0283	21.4261	19.1143	66609.58830618858
351	12369.6	271.473	12626.2	11925.4	14007.5	261.885	14169.8	13490.7	1000.0	1000.0	1759999	1037.13	114.666	1161.19	-920.765	1037.12	114.665	1160.2	-953.624	1035.86	114.603	1161.16	-937.733	7.71335	4.07252	87.8879	-12.1896	-1037.04	21.96	22.4249	19.5136	66800.89372873306
352	12517.1	334.353	12903.2	12091.5	13023.4	319.697	13324.2	12408.8	1000.0	1000.0	1764999	1037.75	114.543	1161.57	-950.486	1037.75	114.543	1160.79	-972.16	1036.48	114.479	1158.7	-981.874	7.66483	4.00836	81.6103	-14.3528	-1037.66	21.8498	22.0802	19.5495	66990.65882968903
353	12120.0	339.855	12533.5	11494.6	13337.2	160.651	13511.6	13109.1	1000.0	1000.0	1769999	1038.79	114.737	1163.39	-970.159	1038.79	114.737	1162.94	-993.034	1037.53	114.647	1161.78	-944.653	7.71901	4.02283	79.7992	-13.3692	-1038.71	22.3983	22.6884	20.0282	67180.35396957397
354	12507.9	390.391	13028.5	11970.7	13475.1	371.371	14188.6	13176.0	1000.0	1000.0	1774999	1039.42	115.499	1163.0	-950.881	1039.42	115.499	1162.31	-975.5	1038.16	115.373	1160.55	-926.414	7.7335	4.04435	86.3575	-14.4439	-1039.35	22.4924	22.8377	19.6908	67369.9844148159
355	12511.2	257.492	12779.0	12195.1	12754.2	125.624	12929.5	12604.5	1000.0	1000.0	1779999	1040.55	114.306	1166.62	-825.55	1040.55	114.302	1164.99	-810.428	1039.26	114.218	1164.33	-862.268	7.74943	4.02253	75.654	-12.2803	-1040.45	22.9541	23.4487	20.1468	67560.23795986176
356	12079.4	458.175	12649.6	11253.3	13217.2	193.445	13471.9	12965.8	1000.0	1000.0	1784999	1041.12	115.451	1167.77	-880.328	1041.12	115.448	1167.27	-898.322	1039.84	115.351	1164.61	-863.146	7.75321	4.04282	90.3532	-11.4962	-1041.04	23.488	23.8163	20.2907	67749.50240254402
357	12746.9	370.8	13209.6	12207.1	13209.3	114.666	13393.0	13100.6	1000.0	1000.0	1789999	1042.09	116.142	1167.61	-790.023	1042.09	116.14	1168.37	-792.382	1040.82	116.049	1165.97	-870.905	7.78379	4.02774	88.2011	-13.3297	-1042.0	22.9177	23.3489	20.1345	67939.62835431099
358	12411.0	215.476	12682.6	12092.2	13026.1	66.7249	13123.6	12949.2	1000.0	1000.0	1794999	1043.41	116.035	1169.62	-759.835	1043.41	116.037	1169.93	-771.988	1042.14	115.994	1167.3	-768.514	7.84434	4.01496	80.7314	-16.6196	-1043.33	22.9933	23.3173	20.2306	68129.7318046093
359	12505.5	349.167	13124.3	12083.1	11296.6	4628.57	13764.1	2041.21	1000.0	1000.0	1799999	1044.68	115.964	1174.53	-862.727	1044.68	115.961	1174.3	-827.809	1043.42	115.878	1172.05	-753.591	7.90415	4.04226	81.898	-14.2363	-1044.61	22.9582	23.3645	19.9254	68319.02184462547
360	12454.0	386.274	12967.6	11929.6	13079.8	135.766	13251.1	12905.2	1000.0	1000.0	1804999	1045.72	116.105	1174.96	-825.656	1045.72	116.104	1174.5	-835.01	1044.43	116.014	1172.35	-890.857	7.82794	4.02431	72.1346	-13.7832	-1045.63	22.7693	23.1854	20.3202	68508.98236107826
361	12321.4	364.914	12658.3	11750.3	13029.0	229.727	13254.5	12627.3	1000.0	1000.0	1809999	1046.78	116.429	1174.65	-834.019	1046.78	116.427	1175.14	-820.282	1045.5	116.341	1173.89	-890.151	7.85755	4.07118	76.8642	-13.6109	-1046.71	23.7531	24.1718	21.0017	68699.11445593834
362	12541.3	216.944	12723.0	12130.7	14065.3	119.543	14286.8	13965.1	1000.0	1000.0	1814999	1047.25	117.64	1175.46	-989.026	1047.25	117.637	1179.17	-995.959	1045.95	117.579	1172.35	-970.311	7.86471	4.06581	82.1107	-12.3622	-1047.16	23.3904	23.7276	21.1186	68889.47266864777
363	8316.86	5252.78	13018.5	1868.86	12931.8	312.669	13383.5	12509.3	1000.0	1000.0	1819999	1046.82	126.222	1178.33	-980.05	1046.82	126.22	1179.45	-982.875	1045.51	126.238	1175.57	-1009.62	7.87333	4.13375	75.9433	-12.4818	-1046.75	24.771	25.3671	22.3964	69080.13858485222
364	12565.2	273.473	12791.8	12065.7	12922.6	296.021	13340.7	12548.0	1000.0	1000.0	1824999	1046.43	134.949	1178.82	-1846.64	1046.43	134.946	1179.68	-1576.92	1045.14	134.785	1176.77	-1273.97	7.93835	4.29704	79.5017	-14.6961	-1046.38	28.3088	27.6929	23.98	69270.26763367653
365	11537.8	2245.22	12977.7	7067.75	12871.0	163.257	13103.7	12622.9	1000.0	1000.0	1829999	1047.69	127.199	1178.91	-804.856	1047.69	127.201	1178.87	-899.541	1046.42	126.77	1175.41	-760.221	8.14055	4.40144	88.9464	-11.2709	-1047.69	27.6168	27.8618	24.2156	69461.62153577805
366	12267.3	514.874	12898.2	11421.1	12937.5	77.2628	13046.0	12817.0	1000.0	1000.0	1834999	1049.71	122.189	1181.46	-532.035	1049.71	122.192	1181.39	-421.507	1048.43	121.956	1177.71	-429.933	8.14684	4.29902	85.8037	-15.0049	-1049.7	27.2729	27.2832	24.3368	69651.75249671936
367	12554.9	205.131	12845.8	12205.3	13202.6	163.307	13400.1	12963.0	1000.0	1000.0	1839999	1050.11	121.557	1182.63	-474.248	1050.11	121.559	1180.54	-463.761	1048.8	121.336	1178.11	-501.36	7.99464	4.34627	82.1358	-14.7939	-1050.06	25.5463	25.7154	22.8107	69842.34178519249
368	12162.6	434.642	12836.5	11681.7	13226.0	179.106	13534.4	13011.9	1000.0	1000.0	1844999	1050.76	119.507	1183.44	-422.198	1050.76	119.508	1184.46	-431.322	1049.42	119.323	1182.94	-431.806	7.93445	4.3453	85.4368	-13.2006	-1050.67	26.3334	26.6022	23.1701	70032.35478305817
369	12534.8	305.315	12913.9	12101.1	11237.5	3531.77	13143.3	4177.13	1000.0	1000.0	1849999	1051.26	118.63	1186.13	-443.493	1051.26	118.631	1184.89	-544.002	1049.92	118.388	1180.87	-424.014	7.94912	4.33176	79.1759	-17.5346	-1051.16	26.2039	26.5483	23.2766	70222.46833562851
370	12824.9	266.157	13173.1	12416.2	13509.0	405.371	14215.5	13004.1	1000.0	1000.0	1854999	1052.23	116.718	1186.44	-334.335	1052.23	116.722	1187.46	-433.632	1050.91	116.475	1184.22	-432.266	8.06919	4.37325	86.5245	-10.9559	-1052.13	25.9349	25.9578	23.0571	70412.64152669907
371	12632.5	375.906	13004.1	11909.2	14197.4	188.682	14350.9	13836.5	1000.0	1000.0	1859999	1053.56	115.33	1184.68	-568.931	1053.56	115.33	1187.0	-563.697	1052.24	115.08	1186.84	-381.056	8.01868	4.2504	80.5866	-12.5577	-1053.49	26.3554	26.4838	22.6918	70603.85166430473
372	12774.6	412.148	13335.3	12063.5	13526.8	161.04	13759.6	13262.8	1000.0	1000.0	1864999	1054.35	114.762	1185.69	-507.842	1054.35	114.764	1186.22	-553.744	1053.01	114.541	1185.34	-416.952	8.08967	4.27911	83.4637	-13.6761	-1054.28	27.0826	27.4457	23.3773	70793.29908061028
373	12607.9	154.308	12833.0	12383.1	12308.9	2399.86	13577.8	7509.79	1000.0	1000.0	1869999	1055.31	114.899	1186.37	-423.515	1055.31	114.899	1189.92	-460.032	1053.97	114.7	1187.46	-332.995	8.12561	4.32581	88.5046	-11.8954	-1055.25	26.9924	27.2016	23.3289	70983.53597736359
374	12655.5	407.286	13243.2	12197.5	14210.2	156.378	14499.8	14041.6	1000.0	1000.0	1874999	1056.38	114.859	1189.34	-482.469	1056.38	114.859	1191.68	-475.18	1055.04	114.676	1187.3	-347.719	8.13197	4.28035	83.2653	-12.2226	-1056.31	28.0432	28.0625	23.4184	71173.77802658081
375	12690.9	415.592	13039.9	11958.3	13997.2	233.088	14190.8	13546.1	1000.0	1000.0	1879999	1056.85	116.545	1189.24	-371.858	1056.85	116.546	1189.89	-446.112	1055.51	116.319	1186.78	-366.275	8.0806	4.32972	82.8288	-11.6647	-1056.77	27.313	27.5514	23.0141	71363.52492070198
376	12882.1	94.5816	13064.7	12808.1	12917.1	262.777	13212.0	12474.8	1000.0	1000.0	1884999	1057.96	116.073	1194.91	-223.698	1057.96	116.075	1191.79	-281.849	1056.62	115.803	1189.11	-255.851	8.10204	4.31202	83.6781	-13.1152	-1057.88	26.2491	26.1411	22.55	71552.89074230194
377	12679.4	367.643	13230.8	12160.6	13033.9	57.6479	13127.5	12963.4	1000.0	1000.0	1889999	1058.78	115.508	1192.18	-235.653	1058.78	115.508	1191.89	-300.412	1057.42	115.324	1194.26	-224.38	8.09684	4.30689	92.7081	-13.8092	-1058.7	26.7441	26.9253	23.1269	71743.15021681786
378	12182.3	705.363	12845.7	10981.6	14167.6	159.597	14331.1	13942.9	1000.0	1000.0	1894999	1059.58	117.754	1192.9	-327.114	1059.58	117.753	1192.27	-407.097	1058.23	117.594	1189.93	-305.939	8.11218	4.30831	86.7853	-13.5373	-1059.49	26.9262	26.7922	23.2731	71933.34973454475
379	12432.3	234.524	12696.8	12133.8	13770.6	198.757	14107.9	13513.5	1000.0	1000.0	1899999	1060.55	119.701	1193.48	-591.194	1060.55	119.699	1194.36	-565.691	1059.18	119.554	1192.33	-569.45	8.12635	4.3442	77.8061	-15.1698	-1060.46	27.5538	27.5432	23.768	72123.76577973366
380	12605.8	223.858	12928.0	12301.3	14145.4	326.547	14746.3	13818.0	1000.0	1000.0	1904999	1061.01	122.355	1195.62	-690.823	1061.01	122.356	1195.45	-772.907	1059.62	122.266	1191.91	-794.953	8.12957	4.29348	82.2967	-13.4138	-1060.91	28.5584	28.5358	24.4009	72314.2144446373
381	11379.0	2485.05	13144.4	6538.26	13308.1	236.688	13611.3	13001.9	1000.0	1000.0	1909999	1060.92	125.087	1196.18	-719.136	1060.92	125.085	1199.57	-670.213	1059.53	124.981	1191.88	-727.694	8.12782	4.28116	77.2562	-14.329	-1060.83	30.6021	30.5248	25.7084	72504.17079472542
382	11247.7	2862.67	12806.9	5525.28	13823.1	107.199	13966.3	13680.3	1000.0	1000.0	1914999	1060.32	129.924	1196.02	-921.334	1060.32	129.923	1194.24	-954.544	1058.88	129.878	1191.5	-933.034	8.17416	4.27199	80.4697	-11.2324	-1060.22	33.8293	33.5221	27.0336	72693.9626288414
383	12494.0	509.263	13332.9	11762.9	13694.4	331.061	14044.5	13151.0	1000.0	1000.0	1919999	1060.44	131.901	1195.81	-741.15	1060.44	131.901	1194.6	-807.504	1059.03	131.81	1192.22	-722.061	8.1813	4.2842	75.4149	-16.0754	-1060.36	34.667	33.973	27.6456	72883.58528900146
384	12514.7	565.205	13071.9	11540.4	13911.3	96.5081	14009.3	13727.5	1000.0	1000.0	1924999	1060.69	133.45	1196.97	-839.622	1060.69	133.453	1197.6	-947.247	1059.27	133.363	1191.8	-879.764	8.21795	4.36271	78.4725	-13.8401	-1060.63	34.0614	34.1465	27.8864	73072.29879570007
385	12932.1	389.152	13589.0	12400.0	12924.7	720.941	13555.0	11538.5	1000.0	1000.0	1929999	1061.34	133.479	1196.83	-741.652	1061.34	133.485	1198.01	-814.759	1059.9	133.32	1195.1	-741.639	8.34104	4.39047	81.9771	-12.6636	-1061.28	35.9168	36.2434	28.7084	73262.37729859352
386	12753.9	535.379	13278.0	11814.1	13977.2	230.478	14270.7	13592.7	1000.0	1000.0	1934999	1062.32	132.548	1198.48	-537.625	1062.32	132.551	1198.45	-537.524	1060.9	132.384	1198.3	-643.932	8.38924	4.39085	86.3721	-12.7451	-1062.28	34.085	34.2763	28.6074	73452.71021413803
387	12555.7	522.249	13228.6	11899.1	11902.8	727.824	12521.2	10575.7	1000.0	1000.0	1939999	1063.21	132.705	1200.57	-437.35	1063.21	132.709	1199.29	-478.138	1061.77	132.531	1200.24	-492.672	8.44921	4.38199	80.4157	-12.4391	-1063.15	34.4055	34.0343	28.314	73642.90076637268
388	12821.6	507.846	13462.9	11915.5	12856.1	92.7329	12995.8	12760.5	1000.0	1000.0	1944999	1063.73	133.251	1202.04	-323.762	1063.73	133.254	1203.35	-291.381	1062.29	133.113	1199.98	-349.016	8.39987	4.37451	83.8638	-11.8508	-1063.66	32.974	32.9202	27.8946	73832.82051515579
389	12839.0	303.118	13317.1	12448.0	14192.4	64.7184	14260.8	14069.9	1000.0	1000.0	1949999	1065.02	133.342	1202.67	-301.431	1065.02	133.345	1204.7	-327.519	1063.6	133.194	1198.32	-342.696	8.4097	4.35277	82.4277	-13.5637	-1064.95	32.1418	31.9557	27.0641	74023.038159132
390	12335.5	780.944	13086.3	11027.1	13015.2	1271.34	13893.0	10502.4	1000.0	1000.0	1954999	1066.12	134.525	1204.74	-229.179	1066.12	134.529	1204.0	-231.481	1064.7	134.384	1202.51	-232.957	8.34925	4.3654	78.9415	-13.8407	-1066.05	30.7974	31.0064	26.6557	74212.95933532715
391	12771.6	299.936	13289.1	12387.8	13174.1	153.939	13413.5	13004.1	1000.0	1000.0	1959999	1067.14	135.1	1206.35	-260.347	1067.14	135.103	1206.23	-267.436	1065.69	135.005	1203.65	-292.741	8.35847	4.35648	82.9837	-12.3749	-1067.04	30.8816	31.0281	27.043	74403.15441226959
392	12651.0	469.658	13377.3	12059.0	12944.1	281.86	13246.5	12550.5	1000.0	1000.0	1964999	1067.61	136.386	1205.76	-276.434	1067.61	136.387	1207.15	-272.115	1066.16	136.268	1203.24	-278.663	8.33021	4.34907	77.8008	-11.9688	-1067.52	31.2566	31.3699	26.8874	74592.84674191475
393	12749.1	194.77	12953.4	12399.2	13712.0	484.998	14247.0	12799.1	1000.0	1000.0	1969999	1068.74	136.726	1206.25	-288.194	1068.74	136.729	1206.25	-290.191	1067.28	136.611	1204.32	-300.913	8.33684	4.33194	77.8643	-14.3558	-1068.64	30.9802	31.2138	27.8353	74783.42976808548
394	12450.0	552.062	13146.2	11479.1	13445.7	44.7619	13515.3	13390.2	1000.0	1000.0	1974999	1068.9	138.692	1208.33	-328.887	1068.9	138.693	1208.33	-484.03	1067.43	138.605	1204.83	-328.2	8.41157	4.39531	83.5325	-12.3174	-1068.8	33.7853	34.03	28.2428	74973.5016348362
395	12808.5	720.137	13682.1	11584.5	14274.9	63.3676	14336.1	14168.1	1000.0	1000.0	1979999	1069.3	140.567	1205.69	-368.497	1069.3	140.569	1205.79	-578.984	1067.83	140.53	1203.56	-407.459	8.38784	4.42414	82.9565	-13.6579	-1069.21	32.7289	32.8638	28.75	75164.03727293015
396	13200.1	351.594	13626.4	12742.0	14362.4	69.3021	14425.3	14228.1	1000.0	1000.0	1984999	1070.18	141.562	1208.69	-584.522	1070.18	141.563	1207.73	-709.107	1068.7	141.508	1205.57	-549.088	8.422	4.4052	82.8973	-14.2209	-1070.1	33.5319	33.74	28.0141	75354.4916279316
397	13145.0	188.955	13482.5	12960.7	14261.9	40.09	14335.2	14223.1	1000.0	1000.0	1989999	1071.13	141.861	1207.46	-614.436	1071.13	141.864	1208.07	-666.008	1069.67	141.744	1206.77	-569.936	8.49345	4.38044	79.4407	-12.4925	-1071.07	33.878	33.4873	28.4215	75544.58388161659
398	10516.4	3769.02	13276.1	3115.81	13346.6	293.404	13771.4	12883.8	1000.0	1000.0	1994999	1070.8	147.328	1208.64	-721.804	1070.8	147.33	1209.03	-770.267	1069.28	147.477	1207.05	-716.166	8.57312	4.4914	76.9334	-12.1082	-1070.71	35.2556	34.9027	29.7214	75734.97242116928
399	12824.6	284.045	13145.2	12444.0	14285.3	59.5852	14337.2	14174.4	1000.0	1000.0	1999999	1070.65	155.367	1209.46	-1171.02	1070.65	155.367	1210.6	-1228.13	1069.12	155.528	1207.85	-1099.41	8.50376	4.5926	92.0517	-10.9065	-1070.63	36.6649	37.1066	31.1431	75925.21557021141
400	12889.0	397.931	13443.9	12446.3	14271.9	102.383	14389.8	14121.6	1000.0	1000.0	2004999	1070.92	158.088	1210.0	-1326.26	1070.92	158.086	1214.91	-1484.37	1069.39	158.207	1206.73	-1270.26	8.64944	4.62657	95.0962	-13.2457	-1070.9	40.2669	40.5797	32.9987	76115.5852560997
401	12759.1	129.403	12993.9	12625.6	13513.3	185.922	13837.2	13305.9	1000.0	1000.0	2009999	1071.75	158.347	1209.88	-1263.88	1071.75	158.349	1211.13	-1391.79	1070.23	158.362	1209.86	-1259.72	8.57793	4.56498	77.5878	-12.1864	-1071.72	39.6328	40.3381	31.9533	76305.31687450409
402	12785.3	197.687	13150.3	12615.9	14318.2	37.2092	14362.9	14264.0	1000.0	1000.0	2014999	1072.61	158.75	1211.66	-1294.99	1072.61	158.754	1212.41	-1367.5	1071.09	158.819	1211.31	-1228.36	8.69759	4.56582	79.0197	-11.5653	-1072.57	40.4464	40.8987	32.9571	76495.55596590042
403	12838.2	592.639	13324.8	11750.7	12936.3	240.791	13211.0	12540.5	1000.0	1000.0	2019999	1073.67	159.604	1212.58	-1201.08	1073.67	159.607	1214.45	-1260.23	1072.13	159.648	1214.43	-1232.76	8.71304	4.5889	83.5069	-11.0351	-1073.67	42.0894	41.485	34.1923	76685.14829111099
404	12944.9	219.982	13241.6	12697.7	12952.4	105.565	13133.0	12835.1	1000.0	1000.0	2024999	1075.0	156.613	1214.25	-1226.17	1075.0	156.617	1212.68	-1287.19	1073.5	156.554	1213.78	-1241.69	8.81774	4.63689	81.506	-10.8058	-1075.0	39.3129	39.6466	31.749	76875.65199160576
405	12912.0	523.23	13626.8	12167.5	14219.1	93.3254	14332.4	14082.4	1000.0	1000.0	2029999	1075.96	154.541	1213.87	-1084.64	1075.96	154.54	1215.33	-1117.91	1074.44	154.394	1214.78	-1083.47	8.72966	4.64265	83.7457	-12.3874	-1075.93	39.3945	39.2754	32.6241	77065.59289097786
406	13069.3	475.812	13520.7	12180.7	14155.3	134.717	14328.0	13956.9	1000.0	1000.0	2034999	1077.0	153.063	1214.96	-968.78	1077.0	153.068	1215.34	-1000.7	1075.48	153.017	1212.49	-1017.27	8.80091	4.64232	85.7169	-12.8881	-1076.97	38.5173	38.4609	31.5522	77255.57458758354
407	12449.6	980.228	13562.0	10724.9	13246.7	219.589	13495.9	12892.5	1000.0	1000.0	2039999	1078.24	153.577	1217.36	-1058.71	1078.24	153.579	1216.74	-1084.56	1076.69	153.548	1216.78	-1043.68	8.80414	4.60137	81.804	-11.8812	-1078.21	39.0449	39.0649	32.9274	77446.07201313972
408	12456.3	572.747	13256.8	11759.4	13524.9	111.296	13731.9	13419.1	1000.0	1000.0	2044999	1078.88	153.0	1217.53	-933.928	1078.88	152.999	1217.34	-1030.05	1077.35	152.866	1217.43	-934.392	8.82553	4.58773	82.6277	-11.3459	-1078.85	42.095	42.1008	34.8055	77635.76112055779
409	13051.8	374.309	13633.8	12469.5	12535.4	1740.64	13777.2	9077.17	1000.0	1000.0	2049999	1079.94	152.352	1218.78	-854.815	1079.94	152.351	1218.95	-806.473	1078.39	152.362	1216.38	-759.605	8.84085	4.59507	76.5062	-11.1647	-1079.89	39.043	39.5158	32.7104	77825.70427083969
410	12907.3	607.741	13394.5	11780.6	13178.6	113.308	13281.9	12992.7	1000.0	1000.0	2054999	1080.24	154.99	1218.56	-1124.15	1080.24	154.99	1218.14	-1200.27	1078.68	155.031	1216.0	-1091.7	8.81366	4.51017	79.8047	-12.8988	-1080.19	41.3981	41.2763	34.2873	78015.53847360611
411	12972.0	391.806	13430.2	12249.4	14247.2	56.3557	14357.1	14199.8	1000.0	1000.0	2059999	1080.87	154.775	1218.8	-1008.15	1080.87	154.775	1219.82	-1102.78	1079.28	154.778	1217.83	-1006.68	8.8986	4.59158	82.743	-10.8136	-1080.81	41.8603	42.2332	35.4205	78205.78929042816
412	12863.5	500.945	13607.8	12242.1	13123.9	154.851	13286.7	12831.9	1000.0	1000.0	2064999	1080.34	157.582	1218.46	-1143.97	1080.34	157.583	1219.95	-1168.64	1078.74	157.603	1217.85	-1130.44	8.82042	4.59752	78.9791	-12.3983	-1080.28	43.0088	42.4137	34.9119	78394.98489904404
413	12762.3	210.866	13182.2	12621.4	13604.3	158.706	13774.7	13307.0	1000.0	1000.0	2069999	1080.96	158.399	1220.57	-1172.47	1080.96	158.4	1219.41	-1192.8	1079.38	158.459	1219.9	-1187.55	8.86375	4.62316	78.1395	-12.9446	-1080.91	42.8449	42.6257	35.3967	78584.82243418694
414	13349.5	126.69	13556.3	13197.8	13412.2	133.029	13597.8	13247.4	1000.0	1000.0	2074999	1081.77	158.956	1222.92	-1136.95	1081.77	158.957	1222.78	-1133.69	1080.18	158.969	1221.77	-1200.76	8.95289	4.63898	76.8597	-10.9924	-1081.71	42.1917	42.1359	34.7829	78774.80981469154
415	12939.5	102.463	13082.4	12821.4	13839.6	121.279	14059.1	13723.1	1000.0	1000.0	2079999	1082.78	160.393	1222.67	-1248.3	1082.78	160.391	1222.61	-1260.9	1081.19	160.502	1220.18	-1236.12	8.89068	4.61763	85.4387	-13.4927	-1082.74	41.4834	41.4212	35.141	78964.06785488129
416	13069.0	357.35	13517.0	12542.6	14481.5	34.6639	14524.7	14439.7	1000.0	1000.0	2084999	1083.59	162.398	1222.69	-1395.96	1083.59	162.396	1222.59	-1448.66	1081.99	162.462	1219.95	-1361.32	8.91561	4.615	84.0193	-11.6058	-1083.53	43.5815	43.9193	36.1041	79154.1776998043
417	13101.5	439.557	13553.3	12338.5	14114.1	137.256	14324.2	13896.3	1000.0	1000.0	2089999	1084.39	162.858	1224.82	-1319.1	1084.39	162.86	1223.74	-1359.58	1082.78	162.833	1222.46	-1360.25	8.98795	4.68108	90.7711	-12.1838	-1084.36	43.4453	43.1281	37.3454	79343.71888542175
418	13052.4	285.946	13368.4	12665.3	14310.0	47.7523	14364.6	14220.8	1000.0	1000.0	2094999	1085.64	160.766	1225.41	-1257.99	1085.64	160.768	1225.9	-1296.78	1084.07	160.684	1222.19	-1260.04	9.06542	4.69854	97.5348	-12.8402	-1085.63	42.2882	42.1236	36.3593	79533.87353253365
