Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
331	13002.9	192.978	13221.6	12666.2	14189.3	50.7291	14236.1	14100.3	1000.0	1000.0	1659999	1041.96	111.691	1162.73	-1157.65	1041.96	111.692	1163.42	-1281.06	0.38433	0.00469368	0.394909	0.375286	0.00198864	6.00196	3.66288	79.97	-13.8683	-1040.02	41.3643	42.5487	40947.68176364899
332	13235.8	191.449	13460.1	12913.3	13819.6	108.115	13942.4	13674.7	1000.0	1000.0	1664999	1042.38	112.093	1164.23	-191.359	1042.38	112.095	1163.59	-151.382	0.377926	0.00592374	0.389103	0.366407	-0.0062738	5.99348	3.64158	82.4731	-16.4916	-1040.5	37.0515	37.5047	41072.53312110901
333	13220.7	256.803	13475.1	12858.2	14320.2	22.4452	14343.4	14280.6	1000.0	1000.0	1669999	1043.71	111.961	1165.35	-157.2	1043.71	111.964	1165.83	-171.121	0.381587	0.00406316	0.390494	0.370232	0.00592735	6.00597	3.65368	81.2792	-19.3492	-1041.79	36.9469	37.7604	41197.558357954025
334	13319.3	200.268	13580.6	13030.9	13398.8	73.9134	13496.2	13267.3	1000.0	1000.0	1674999	1045.09	112.274	1167.08	-80.4981	1045.09	112.278	1167.27	-104.177	0.37581	0.00472299	0.385351	0.365393	-0.00606122	5.9937	3.60818	84.7752	-12.3793	-1043.2	36.0602	36.2287	41322.48602604866
335	13037.2	205.584	13276.2	12715.5	14251.4	15.4921	14274.8	14226.9	1000.0	1000.0	1679999	1047.03	112.314	1169.83	-39.9787	1047.03	112.317	1168.86	-91.6053	0.371951	0.00450215	0.37982	0.362318	0.0027674	6.0027	3.6214	70.0182	-12.9659	-1045.18	36.3444	36.9488	41447.4153945446
336	13301.6	286.485	13609.9	12787.9	14124.4	39.975	14181.9	14058.2	1000.0	1000.0	1684999	1048.77	113.112	1170.15	-54.7571	1048.77	113.113	1171.89	-91.0565	0.376169	0.00357666	0.383822	0.369613	-0.000729213	5.99916	3.63015	75.1263	-13.4751	-1046.89	36.864	37.1659	41572.4687731266
337	13448.2	243.955	13733.9	13085.9	14526.2	53.8875	14601.6	14459.2	1000.0	1000.0	1689999	1050.38	113.435	1173.47	-31.0765	1050.38	113.436	1172.26	-32.852	0.380104	0.00387655	0.385959	0.368345	0.00112887	6.00106	3.6156	63.8665	-13.0375	-1048.47	37.0341	37.3532	41697.40705680847
338	13443.3	185.692	13637.8	13091.5	14300.1	26.3679	14320.6	14248.9	1000.0	1000.0	1694999	1051.85	113.41	1176.65	-35.9383	1051.85	113.412	1174.36	-11.922	0.379996	0.00417886	0.39142	0.37349	0.0022131	6.00218	3.61238	74.7455	-13.5461	-1049.95	36.1917	36.7114	41822.21063351631
339	13408.3	263.841	13692.3	13010.2	14255.4	27.59	14288.2	14222.5	1000.0	1000.0	1699999	1053.34	113.646	1173.32	-84.907	1053.34	113.645	1174.37	-78.7043	0.37999	0.0028101	0.390808	0.374425	0.00427226	6.00439	3.61205	64.3468	-17.5926	-1051.45	37.4924	37.7152	41947.03469324112
340	13511.6	190.033	13748.7	13195.7	14374.8	38.4923	14411.0	14316.3	1000.0	1000.0	1704999	1054.6	113.95	1175.3	-92.5768	1054.6	113.952	1177.09	-41.9248	0.381776	0.0038811	0.392109	0.374213	0.000133062	6.00004	3.61475	67.5122	-13.1917	-1052.68	38.2434	38.5389	42071.935247182846
341	13421.4	230.303	13636.7	13095.4	14477.9	43.4608	14538.4	14413.5	1000.0	1000.0	1709999	1055.29	113.384	1178.22	-55.8521	1055.29	113.385	1176.78	-54.6852	0.392256	0.00303585	0.399215	0.386774	-0.000976701	5.99887	3.61461	74.6532	-14.481	-1053.32	37.379	37.7709	42196.589822769165
342	13644.9	153.339	13947.2	13521.2	14179.4	163.331	14304.9	13859.2	1000.0	1000.0	1714999	1055.93	114.127	1178.37	28.7137	1055.93	114.128	1177.38	16.5279	0.391195	0.00196501	0.397177	0.386392	0.00361744	6.00377	3.61731	67.3345	-16.1841	-1053.96	38.5536	38.8176	42321.34685277939
343	13591.3	181.775	13899.4	13340.8	14523.8	27.0587	14549.9	14471.7	1000.0	1000.0	1719999	1056.73	114.51	1179.45	-50.7631	1056.73	114.511	1180.64	-23.9373	0.392258	0.00250439	0.39833	0.386344	-0.000726707	5.99913	3.57966	73.3924	-13.1687	-1054.78	36.1604	36.5589	42446.275197029114
344	13503.5	246.149	13943.1	13268.3	14516.9	39.452	14580.4	14468.7	1000.0	1000.0	1724999	1057.95	114.405	1181.27	-34.7118	1057.95	114.407	1186.29	-64.1416	0.397297	0.00291916	0.403697	0.390105	-0.000487246	5.99938	3.60104	80.1325	-12.3051	-1055.96	36.8963	37.1128	42570.9944767952
345	13650.7	170.394	13863.5	13447.2	14389.7	61.6316	14481.2	14323.5	1000.0	1000.0	1729999	1059.46	114.8	1185.71	-7.90223	1059.46	114.802	1182.32	2.31501	0.391094	0.00260535	0.396712	0.384366	-0.00283604	5.99689	3.59875	70.7425	-12.441	-1057.52	37.7951	38.01	42695.93605327606
346	13587.8	35.441	13624.7	13531.2	14482.6	46.6832	14554.9	14408.5	1000.0	1000.0	1734999	1060.93	114.703	1185.04	-482.339	1060.93	114.706	1183.04	-468.997	0.394996	0.00391357	0.402891	0.384667	0.00408326	6.00425	3.59652	78.8551	-12.2972	-1058.96	37.1366	37.1553	42820.86054611206
347	11213.8	4944.78	13922.1	1328.01	14455.9	34.7842	14501.8	14410.7	1000.0	1000.0	1739999	1061.85	116.216	1188.86	-944.825	1061.85	116.219	1187.72	-1169.62	0.392611	0.00422318	0.400786	0.381636	-0.00143336	5.99835	3.59325	69.6658	-14.2859	-1059.9	37.0165	37.3001	42945.713609695435
348	13704.7	216.747	13845.1	13276.4	14377.0	44.6207	14435.5	14305.4	1000.0	1000.0	1744999	1062.96	118.673	1187.26	-1278.87	1062.96	118.675	1189.0	-1524.31	0.402625	0.00662062	0.419148	0.391642	0.0104933	6.01151	3.60999	68.7386	-14.181	-1060.95	40.5133	40.8391	43070.4904487133
349	13575.9	174.144	13820.7	13397.0	14551.9	19.2969	14587.2	14532.8	1000.0	1000.0	1749999	1063.17	119.675	1190.12	-686.194	1063.17	119.677	1188.59	-811.607	0.407138	0.00506062	0.41986	0.396423	-0.00388035	5.9955	3.60376	72.6224	-13.2941	-1061.16	39.3501	39.8299	43195.175622463226
350	13719.1	106.615	13839.0	13583.9	14452.3	61.2276	14504.9	14364.4	1000.0	1000.0	1754999	1064.05	119.797	1187.45	-84.3289	1064.05	119.798	1188.24	-24.3224	0.403815	0.00471936	0.41297	0.392759	-0.00233038	5.99732	3.59758	67.6981	-14.0792	-1062.06	37.7725	38.1994	43320.149990558624
351	13727.0	207.307	14000.0	13379.8	14606.8	10.2691	14620.9	14593.6	1000.0	1000.0	1759999	1065.67	120.511	1190.72	-22.092	1065.67	120.512	1190.54	15.1508	0.399825	0.00299052	0.406941	0.393799	-0.00103067	5.99877	3.59155	72.9677	-12.3336	-1063.69	38.6859	38.8351	43444.903265714645
352	13675.4	303.766	13993.3	13173.6	14537.6	33.6201	14588.2	14503.0	1000.0	1000.0	1764999	1067.34	121.314	1194.1	15.4672	1067.34	121.315	1192.16	15.8431	0.403434	0.00387301	0.411168	0.393729	0.00325632	6.00349	3.58721	73.592	-13.5868	-1065.35	37.4766	37.2751	43569.630980968475
353	13664.7	125.358	13755.9	13418.3	14466.7	45.0579	14522.9	14390.9	1000.0	1000.0	1769999	1068.88	122.295	1194.94	-158.401	1068.88	122.299	1194.55	-326.151	0.404527	0.00387297	0.411762	0.394295	-0.000916397	5.99888	3.58911	68.9762	-15.7183	-1066.88	38.9423	39.4862	43694.44302487373
354	13656.5	187.865	13872.0	13399.7	14505.2	39.878	14548.1	14450.2	1000.0	1000.0	1774999	1070.54	121.66	1194.75	-137.02	1070.54	121.662	1195.46	-149.885	0.403507	0.00438915	0.412722	0.393304	-0.000117335	5.99976	3.592	65.6738	-15.0141	-1068.55	37.5872	37.8	43819.30847167969
355	12436.1	2689.77	14023.4	7072.32	14731.4	41.8053	14782.6	14658.6	1000.0	1000.0	1779999	1071.96	123.616	1200.54	-52.1255	1071.96	123.618	1200.09	-61.983	0.403898	0.00322159	0.412384	0.393311	0.00139728	6.00146	3.58985	67.7492	-15.1611	-1069.95	39.3451	39.9032	43944.03808617592
356	13918.4	84.3162	14002.9	13761.4	14761.5	46.1298	14803.0	14685.0	1000.0	1000.0	1784999	1072.61	124.432	1200.15	-116.398	1072.61	124.434	1199.48	-131.554	0.41228	0.00501878	0.423447	0.404858	0.00453651	6.00504	3.59216	68.6619	-14.2755	-1070.55	40.6863	41.2044	44068.81993961334
357	13792.8	196.679	13940.0	13407.0	14629.5	8.67172	14643.5	14621.1	1000.0	1000.0	1789999	1073.08	124.244	1200.1	-208.478	1073.08	124.243	1203.52	-257.05	0.418286	0.00365674	0.426089	0.410224	-0.00375776	5.99561	3.59034	74.3496	-14.4364	-1071.0	41.4725	41.5238	44193.516979932785
358	13825.1	44.6484	13878.1	13743.3	14532.5	31.0623	14585.0	14500.0	1000.0	1000.0	1794999	1073.65	125.598	1202.07	-283.9	1073.65	125.603	1201.75	-494.69	0.414536	0.00454423	0.425527	0.407611	0.00494555	6.00555	3.59466	69.8138	-14.4389	-1071.6	40.2802	40.8568	44318.25121617317
359	13808.7	157.639	14104.9	13679.9	14537.8	81.9159	14607.2	14393.4	1000.0	1000.0	1799999	1074.55	125.954	1202.36	-185.956	1074.55	125.955	1200.73	-129.688	0.413857	0.00470815	0.426421	0.401152	-0.0023162	5.99723	3.57215	75.2619	-16.0489	-1072.51	38.3867	38.707	44442.99241089821
360	13663.3	129.474	13798.2	13446.3	14670.8	39.2408	14717.0	14600.1	1000.0	1000.0	1804999	1076.14	126.359	1204.03	-114.586	1076.14	126.36	1205.12	-159.482	0.415638	0.00492432	0.429924	0.40709	-0.00252522	5.99704	3.55921	72.8478	-12.5079	-1074.09	40.0751	40.2203	44567.67347717285
361	13909.2	158.4	14102.4	13638.5	14525.4	18.9107	14548.6	14493.5	1000.0	1000.0	1809999	1077.87	126.009	1205.08	-113.36	1077.87	126.009	1204.76	-100.135	0.413	0.00298134	0.420229	0.404589	-0.000188887	5.99969	3.5568	69.8299	-13.2201	-1075.83	38.52	38.7104	44692.47713255882
362	13771.9	213.95	14045.2	13450.0	14476.1	46.6538	14520.4	14387.9	1000.0	1000.0	1814999	1079.49	126.754	1205.32	-83.9597	1079.49	126.754	1206.83	-88.3547	0.412576	0.00320703	0.418488	0.40544	0.00220431	6.00237	3.55905	59.4429	-16.5019	-1077.45	40.614	40.8068	44817.20062804222
363	13854.4	126.697	14052.8	13657.0	14700.1	31.1721	14739.9	14658.1	1000.0	1000.0	1819999	1080.96	127.056	1210.05	-114.878	1080.96	127.057	1209.57	-128.093	0.415413	0.0029157	0.421987	0.409559	6.81992e-05	5.99998	3.57009	74.3163	-15.9365	-1078.93	39.7794	39.7824	44941.992320775986
364	13845.6	220.454	14040.7	13543.0	14484.0	207.543	14738.8	14299.2	1000.0	1000.0	1824999	1082.94	126.817	1212.19	-87.644	1082.94	126.821	1211.45	-86.4186	0.415398	0.00510464	0.428196	0.406372	0.00103767	6.00108	3.57342	74.9288	-16.7682	-1080.89	39.1974	39.1622	45066.80810928345
365	13935.2	156.335	14136.2	13713.8	14797.4	17.0839	14821.3	14775.1	1000.0	1000.0	1829999	1083.85	127.415	1211.81	-89.5975	1083.85	127.417	1209.66	-82.281	0.417006	0.00393958	0.425313	0.408803	0.000293655	6.00024	3.56125	71.2756	-11.9004	-1081.79	39.9633	39.7414	45191.50964188576
366	13958.0	128.612	14183.6	13786.2	14935.9	42.1342	15001.7	14882.0	1000.0	1000.0	1834999	1085.22	128.076	1215.91	-130.926	1085.21	128.077	1213.66	-94.2627	0.414781	0.00560635	0.425791	0.404555	-0.00184513	5.9978	3.55724	73.5109	-13.2968	-1083.15	39.0145	39.1516	45316.18938040733
367	13968.7	205.888	14256.3	13714.3	15032.0	32.0983	15082.0	14985.5	1000.0	1000.0	1839999	1086.65	128.38	1217.08	-95.1227	1086.65	128.382	1220.28	-124.399	0.416943	0.0037031	0.425472	0.409555	0.00321689	6.00356	3.5658	69.6483	-14.6585	-1084.59	39.0947	39.1168	45440.91006612778
368	14014.8	266.997	14374.7	13585.1	14742.5	11.4854	14760.0	14728.4	1000.0	1000.0	1844999	1088.66	128.749	1218.2	-79.1055	1088.66	128.751	1218.25	-102.633	0.416271	0.00515014	0.428766	0.405629	-0.00231531	5.99723	3.55763	72.5195	-14.6662	-1086.6	39.4017	39.4407	45565.4965262413
369	14146.9	73.6226	14241.0	14043.7	14534.2	26.9304	14562.5	14490.3	1000.0	1000.0	1849999	1090.54	129.26	1218.03	-103.4	1090.54	129.26	1219.64	-99.8535	0.418874	0.00306311	0.425259	0.411342	0.0017752	6.00192	3.53397	65.7993	-13.2731	-1088.47	37.6519	37.7491	45690.23590064049
370	8780.39	6078.63	13988.4	151.646	14846.0	36.9915	14891.7	14782.5	1000.0	1000.0	1854999	1091.5	131.122	1219.22	-137.205	1091.5	131.124	1219.75	-108.977	0.420962	0.00289585	0.429028	0.415654	0.00362211	6.00411	3.5483	68.5911	-12.9042	-1089.43	39.5265	39.3971	45815.01036000252
371	14013.2	170.141	14187.7	13737.1	14603.4	32.2357	14635.2	14545.5	1000.0	1000.0	1859999	1091.3	136.403	1221.16	-253.848	1091.3	136.406	1222.26	-144.554	0.422036	0.00687753	0.433997	0.408142	-0.000606429	5.99918	3.57409	61.1132	-13.2447	-1089.2	40.0571	40.2636	45939.75870370865
372	13950.7	111.673	14063.3	13753.0	15077.7	54.7864	15129.0	14975.5	1000.0	1000.0	1864999	1092.32	137.051	1222.64	-83.9556	1092.32	137.053	1222.64	-106.316	0.421882	0.00321764	0.428682	0.413867	-0.000621895	5.99916	3.57898	70.6806	-13.7388	-1090.23	39.5523	39.5937	46064.43964624405
373	14115.1	169.181	14303.5	13842.1	14789.9	33.5789	14826.8	14731.8	1000.0	1000.0	1869999	1093.82	137.46	1223.64	-168.16	1093.82	137.461	1223.86	-163.559	0.421406	0.00442111	0.435055	0.412606	-0.00318465	5.99623	3.57125	65.3705	-14.6572	-1091.74	41.3915	41.2578	46189.04161930084
374	13982.1	363.147	14350.5	13304.5	14684.7	36.1129	14726.3	14620.3	1000.0	1000.0	1874999	1095.22	137.726	1227.59	-155.604	1095.22	137.729	1226.62	-150.545	0.423462	0.00362545	0.431761	0.414288	0.00177246	6.00192	3.58406	70.6957	-12.9861	-1093.12	42.278	42.5149	46313.6882481575
375	13925.7	284.383	14361.2	13577.7	14905.0	28.4985	14955.9	14873.6	1000.0	1000.0	1879999	1095.73	139.131	1228.71	-114.871	1095.73	139.133	1228.33	-124.01	0.425182	0.00277272	0.430518	0.419021	0.00162331	6.00177	3.5763	73.9211	-12.0106	-1093.63	41.4075	41.0511	46438.55057668686
376	13054.7	1966.52	14128.3	9124.25	14607.9	52.9578	14666.4	14525.6	1000.0	1000.0	1884999	1096.53	139.27	1226.66	-97.111	1096.53	139.272	1227.39	-97.1888	0.426362	0.00340635	0.434742	0.418325	0.00317769	6.00365	3.56367	73.2447	-14.1483	-1094.39	42.7579	42.625	46563.28271269798
377	13984.2	163.298	14103.3	13661.8	14809.6	72.0445	14884.3	14686.2	1000.0	1000.0	1889999	1097.14	140.469	1228.32	-68.4544	1097.14	140.471	1228.02	-85.096	0.425568	0.00515397	0.435064	0.411101	-0.00308721	5.99623	3.55679	70.4462	-15.1645	-1095.02	41.3609	41.5852	46687.88467550278
378	14059.6	157.578	14263.9	13855.2	14763.8	53.861	14827.9	14671.8	1000.0	1000.0	1894999	1098.2	140.302	1229.83	-91.1403	1098.2	140.305	1231.46	-87.9463	0.4284	0.00633088	0.44147	0.416643	0.00138135	6.0015	3.55409	68.5819	-13.7521	-1096.06	41.6687	41.6104	46812.47820687294
379	14041.6	215.684	14271.1	13682.3	15045.2	15.6655	15065.1	15025.7	1000.0	1000.0	1899999	1099.61	140.821	1229.56	-90.2511	1099.61	140.825	1229.84	-98.2697	0.426668	0.0045433	0.43503	0.418259	-0.00119025	5.9985	3.56051	67.1028	-17.9199	-1097.47	41.7592	41.6578	46937.11023235321
380	14140.5	115.359	14243.7	13927.7	15013.4	24.0547	15047.0	14972.8	1000.0	1000.0	1904999	1100.85	141.679	1232.74	-264.311	1100.85	141.682	1233.59	-199.513	0.428702	0.00433832	0.436298	0.419342	0.00167143	6.00185	3.56336	75.6922	-13.9783	-1098.68	41.2714	41.3878	47061.74815249443
381	14171.2	154.696	14321.5	13881.1	15029.4	37.8967	15085.3	14979.0	1000.0	1000.0	1909999	1102.13	141.187	1236.62	-116.992	1102.13	141.189	1233.74	-118.761	0.428927	0.00285415	0.43334	0.420379	0.00114908	6.00125	3.57927	61.2026	-12.6547	-1099.99	41.758	41.4194	47186.41347646713
382	13976.3	67.2124	14102.5	13912.7	14740.3	22.3375	14765.6	14705.4	1000.0	1000.0	1914999	1103.74	142.328	1233.57	-162.485	1103.74	142.328	1234.54	-120.448	0.42631	0.00366326	0.436874	0.41865	0.00117154	6.00129	3.56981	75.5306	-13.7819	-1101.62	41.2344	41.2065	47310.98929142952
383	14051.3	233.609	14435.5	13768.5	14746.1	42.1599	14801.7	14683.6	1000.0	1000.0	1919999	1105.02	142.563	1236.8	-59.0719	1105.02	142.564	1237.27	-75.9453	0.42724	0.00436292	0.436007	0.41706	-0.00299562	5.99634	3.55232	73.5023	-15.6521	-1102.86	40.743	40.7247	47435.59588956833
384	14033.6	161.503	14288.7	13805.4	14827.2	50.9894	14903.4	14758.5	1000.0	1000.0	1924999	1106.74	142.685	1239.1	-145.324	1106.74	142.686	1240.87	-76.0241	0.428244	0.00566348	0.438723	0.419314	0.00241595	6.00274	3.55377	62.6081	-12.9906	-1104.59	40.3172	40.3929	47560.175125837326
385	14196.8	146.633	14407.7	14011.9	14987.8	45.2766	15052.9	14940.4	1000.0	1000.0	1929999	1107.55	143.367	1237.14	-85.0501	1107.55	143.368	1238.55	-89.1734	0.431531	0.00387755	0.441967	0.422232	0.000550934	6.00055	3.55733	69.8446	-13.3572	-1105.36	40.7076	40.7373	47684.69144320488
386	14211.6	187.28	14396.4	13972.7	14870.6	41.0844	14917.8	14817.5	1000.0	1000.0	1934999	1108.26	143.689	1242.39	-68.4485	1108.26	143.69	1243.42	-81.0303	0.432119	0.00366814	0.439928	0.421594	0.000942872	6.00101	3.56128	64.809	-15.1171	-1106.1	39.4674	39.5113	47809.24156808853
387	13987.9	289.9	14323.8	13452.1	14936.3	30.4751	14984.7	14890.3	1000.0	1000.0	1939999	1109.79	143.735	1242.35	-53.6795	1109.79	143.733	1244.33	-61.8881	0.432442	0.00370593	0.441052	0.425786	-0.00147434	5.99813	3.54668	61.2978	-13.568	-1107.61	41.3052	41.1661	47933.87519097328
388	14199.9	64.6199	14306.7	14107.1	14723.5	19.1501	14755.1	14702.7	1000.0	1000.0	1944999	1110.92	143.679	1245.28	-71.1136	1110.92	143.68	1245.03	-51.3013	0.431891	0.00242512	0.437369	0.426798	0.000458595	6.00044	3.53211	65.3916	-13.4423	-1108.76	40.1899	40.2186	48058.57211089134
389	14071.1	249.322	14342.1	13758.2	14836.3	45.1483	14883.3	14752.5	1000.0	1000.0	1949999	1112.7	143.721	1245.49	-75.1825	1112.7	143.722	1245.94	-59.2715	0.431286	0.005259	0.43915	0.416127	0.000740596	6.00078	3.56687	65.3678	-13.7703	-1110.54	41.9758	41.7604	48183.173033714294
390	14186.5	113.409	14367.1	14040.5	14801.1	45.0233	14877.6	14742.7	1000.0	1000.0	1954999	1114.37	143.21	1247.77	-88.8011	1114.38	143.212	1246.3	-66.5686	0.43189	0.00401913	0.439344	0.423407	-0.00141587	5.9982	3.5425	68.7809	-14.7993	-1112.2	40.048	40.0933	48307.905292749405
391	14221.9	93.5567	14388.4	14129.2	14957.9	23.9046	14991.1	14916.5	1000.0	1000.0	1959999	1115.92	143.706	1246.13	-109.506	1115.92	143.707	1248.47	-115.226	0.429904	0.00512525	0.441307	0.417062	-0.00101468	5.99869	3.54582	69.979	-14.0444	-1113.74	41.8168	41.338	48432.474480867386
392	14143.4	229.054	14417.7	13728.7	14980.2	28.9348	15025.4	14938.0	1000.0	1000.0	1964999	1117.19	143.886	1249.05	-87.1873	1117.19	143.886	1252.25	-37.1176	0.431725	0.00391527	0.44	0.424461	0.000769767	6.0008	3.53171	70.6875	-13.1895	-1115.0	40.3189	40.0054	48557.035403728485
393	14011.5	367.765	14377.3	13426.7	14784.0	39.2413	14841.9	14725.3	1000.0	1000.0	1969999	1118.77	144.314	1250.38	-62.4966	1118.77	144.316	1251.16	-147.283	0.429902	0.00318311	0.436671	0.419876	-0.00013058	5.99973	3.53288	55.8942	-12.1973	-1116.6	40.9178	40.5077	48681.65494990349
394	14131.8	209.083	14293.3	13726.0	15038.8	38.6632	15103.0	15002.9	1000.0	1000.0	1974999	1120.31	144.968	1253.28	-113.067	1120.3	144.97	1253.9	-53.5761	0.430897	0.00224654	0.437547	0.425566	0.000741007	6.00077	3.54577	58.2848	-14.9889	-1118.13	39.5967	39.3189	48806.21907043457
395	14140.8	121.825	14362.0	14029.0	14756.9	36.5246	14798.3	14709.8	1000.0	1000.0	1979999	1121.5	146.02	1251.52	-54.7273	1121.5	146.021	1253.52	-68.7979	0.435046	0.0041424	0.444347	0.425056	0.00228845	6.00262	3.54774	63.8072	-12.7074	-1119.27	40.8525	40.6725	48930.729483127594
396	14195.3	105.021	14286.8	13992.3	14780.7	56.9303	14823.9	14669.7	1000.0	1000.0	1984999	1122.62	145.539	1253.58	-42.7014	1122.62	145.539	1254.05	-36.4276	0.43305	0.00487208	0.442192	0.421807	-0.000712049	5.99903	3.54355	62.0859	-16.5951	-1120.39	38.7637	38.5635	49055.236406326294
397	14144.6	186.617	14374.9	13909.7	14791.3	25.3714	14822.8	14748.0	1000.0	1000.0	1989999	1123.88	145.242	1253.99	-52.1253	1123.88	145.243	1255.2	-63.0483	0.435046	0.00395665	0.44155	0.424965	-0.00111947	5.99855	3.53761	58.8632	-15.1518	-1121.66	40.2507	40.287	49179.72948265076
398	14242.9	111.65	14370.9	14043.6	14826.6	24.9171	14853.9	14784.3	1000.0	1000.0	1994999	1124.69	146.112	1254.31	-58.0764	1124.69	146.115	1256.11	-33.499	0.432612	0.00314539	0.440045	0.426078	0.000379101	6.00035	3.51928	64.7778	-18.227	-1122.48	38.909	38.8205	49304.13989019394
399	14232.4	121.783	14377.7	14053.2	14799.3	20.4088	14830.1	14773.6	1000.0	1000.0	1999999	1125.65	145.739	1254.17	-51.4507	1125.65	145.74	1256.12	-81.0441	0.438505	0.00362746	0.448451	0.431171	0.00507632	6.00605	3.53344	65.1737	-13.0321	-1123.38	38.6395	38.5625	49428.75259256363
400	14300.9	85.0751	14367.3	14135.4	14994.3	27.5058	15021.0	14945.6	1000.0	1000.0	2004999	1125.96	146.681	1258.44	-35.8171	1125.95	146.684	1256.78	-46.7918	0.438499	0.00504465	0.448023	0.426206	-0.00350724	5.9956	3.52791	60.6542	-12.5718	-1123.7	39.9119	39.7099	49553.199130773544
401	14278.1	25.0359	14321.6	14245.9	15113.5	11.1606	15132.4	15100.2	1000.0	1000.0	2009999	1127.75	145.923	1259.78	-55.6658	1127.75	145.924	1259.34	-62.0022	0.434636	0.00509758	0.44409	0.424303	0.00249178	6.00292	3.51855	61.8016	-13.2189	-1125.5	40.125	39.6356	49677.64395737648
402	14306.7	102.689	14464.0	14152.8	15072.4	13.2828	15087.7	15054.7	1000.0	1000.0	2014999	1128.38	147.426	1258.81	-97.7653	1128.38	147.431	1258.8	-61.7055	0.436234	0.00290121	0.443999	0.425636	-0.00511029	5.99376	3.54296	63.2276	-12.716	-1126.13	39.2444	39.0847	49802.17076039314
403	14245.3	110.237	14399.1	14059.3	15232.3	22.7832	15268.8	15207.5	1000.0	1000.0	2019999	1129.29	147.506	1259.42	-92.2949	1129.29	147.509	1261.43	-65.9742	0.436971	0.00645752	0.449248	0.423843	0.00180339	6.00203	3.53046	58.4485	-13.0377	-1127.04	38.3393	38.2016	49926.57017803192
404	14250.4	170.222	14487.3	14000.7	14905.6	40.8715	14978.9	14857.7	1000.0	1000.0	2024999	1131.01	147.277	1261.37	-43.7413	1131.01	147.279	1262.13	-50.4374	0.435551	0.00317999	0.44373	0.428345	0.00165851	6.00189	3.53068	62.3819	-12.4857	-1128.78	38.433	38.3798	50051.02461075783
405	14236.5	69.3837	14361.4	14171.0	14964.7	44.5205	15042.1	14920.7	1000.0	1000.0	2029999	1132.26	147.251	1261.92	-36.3956	1132.26	147.252	1262.84	-78.4839	0.440073	0.00312805	0.447617	0.432931	0.00118552	6.00133	3.53958	63.8967	-15.0361	-1129.97	38.8564	38.8293	50175.526530981064
406	14248.9	116.438	14354.4	14098.3	14834.6	46.3546	14918.4	14779.5	1000.0	1000.0	2034999	1132.88	147.767	1261.83	-70.9915	1132.88	147.769	1262.21	-96.5919	0.44222	0.0037417	0.454723	0.436036	-0.000756958	5.99898	3.53436	66.6789	-14.1026	-1130.6	37.1861	37.0673	50299.81293821335
407	14331.1	56.1379	14420.9	14248.1	15031.2	41.1578	15065.2	14957.2	1000.0	1000.0	2039999	1134.38	147.718	1264.58	-68.2517	1134.38	147.72	1265.73	-103.067	0.434927	0.00277213	0.440628	0.426477	-0.00351246	5.99572	3.52509	68.8789	-13.3645	-1132.14	38.4942	38.3497	50424.22577261925
408	14358.5	129.061	14520.8	14162.8	15105.3	33.0896	15150.7	15054.4	1000.0	1000.0	2044999	1136.24	148.688	1264.48	-78.6819	1136.24	148.692	1265.74	-57.4635	0.433648	0.00632878	0.446589	0.421093	0.00203642	6.0023	3.53325	68.0613	-14.0349	-1133.99	37.0732	36.9428	50548.615105867386
409	14226.0	114.946	14346.1	14022.2	15190.0	21.3821	15227.0	15166.3	1000.0	1000.0	2049999	1137.38	148.475	1264.68	-47.4993	1137.38	148.476	1264.74	-117.09	0.436027	0.00503251	0.446326	0.425855	0.000762947	6.00081	3.53794	63.4186	-15.5483	-1135.12	37.8652	37.7351	50672.98595619202
410	14348.1	165.566	14567.0	14146.9	15016.2	27.5442	15060.9	14978.5	1000.0	1000.0	2054999	1139.24	148.618	1268.33	-33.5804	1139.24	148.62	1268.58	-48.3645	0.433758	0.00339598	0.441868	0.424771	0.00107351	6.00118	3.53523	70.2824	-12.4277	-1136.99	36.2646	35.8017	50797.37488389015
411	14349.5	139.581	14497.2	14124.8	15248.4	35.7301	15301.2	15190.6	1000.0	1000.0	2059999	1141.53	149.462	1269.61	-141.442	1141.53	149.464	1269.53	-110.62	0.428894	0.00505873	0.439244	0.41929	-0.000989091	5.9987	3.5089	75.6028	-15.489	-1139.31	35.8746	35.7132	50921.85831665993
412	14393.8	54.0405	14464.4	14306.1	15091.2	23.6874	15135.6	15072.7	1000.0	1000.0	2064999	1143.12	149.714	1270.46	-187.063	1143.12	149.715	1270.28	-185.394	0.436051	0.00424719	0.44434	0.424846	-0.000249322	5.99961	3.54884	72.2403	-15.0261	-1140.84	35.9909	36.1228	51046.31895303726
